review_text,label
Lovely place to have dinner.,0
Fanatic place for families and couples. We can arrange the office parties also there. But service charges are high.,1
I dont like to get meals when someone is smoking near to me...actually i hate😖..its happened to me at Barracuda..thats place just for 30+ ages....lunch was great 👍,0
Good place. Nice view. I went on an evening. Beach side was enough for even a ball game,1
A great place for a family dinner out or lunch. With a good sea view. Really great food.,1
Food was really good.,1
"By the side of beach, good place for an evening dinner. Mainly sea food and grill. Service is good.",1
"One of the best beach side restaurants. Good portions, decent prices. Tasty. Sheesha, BYOB.",1
Wonderful service and good ambience. Bit on the pricey side. But overall it's a great experience.,1
"Great Atmosphere, Great food ... If u want a cheaper place than this but same taste try chinese dragon",1
"Beside the sea, nice ambience",1
"Great sizzling squid.  Highly recommended. Sign outside says cocktails, but they only have mocktails.",1
One of my favorite sea food restaurants. Located in sea-side. Amazing place to get dinner with family/friends.,1
Good food and location. Good service. Great place to grab a beer.,1
Not recommended go there during weekend.. service is really bad.. taking more than 30-40 mins to serve the food...👎🏼,0
"Barracuda is an excellent spot for any gathering!
Good place to have lunch, dinner or drink with family or friends.",0
Except for the hot butter cuttlefish and mushroom everything else we ordered from the Chinese menu and drinks was extremely disappointing!! Service was good though!,0
Has a great peaceful environment. One of the best place to hold a meetup with your colleagues.,1
Been for the opening way back in 2012/13. Nimeka' service was par excellence! He's an asset to your team!,1
"Good restaurant in town
Try vegetable tropical green salad 🥗
Thanks team",1
Good sea food restaraunt qhich provide different varity of seafoods and drinks. Great place for gathering.,0
Nice view. Food also good. Recommended for relax candle light dinner.,1
Wonderful seafood restaurant !! try to catch their live band on the weekend. Great for functions too.,1
"Great food, good ambience. recommended for chilling out or a great dinner.",1
Food is ok..But the signboards are pathetic. What will be the harm if you feed dog and cat?,0
Location is ok. Food is good. Sometimes customer service is not good as expected. Will go again.,1
Great place to enjoy meal and booze. Food is quite good and prices are comparable.,1
"Good food, staff with bad attitude. Overall, nice location and food.",1
"Good place, pre booking make you safe and experience. Good foods, reasonable prices",1
Nice place to chill. Nice food. I love this place. Gharupa dish was superb. Sea view is it,1
Delicious seafood dishes especially the hot butter cuttlefish was so good. Good place for dining and for parties.,1
"Chilled place by the beach ⛱ for drinks and meals, Saturday night special",1
"Good music, BYOB, super friendly staff, good but not great food and good mocktails",1
Had a nice time.. food was good i tried the thai menu quit nice. Live band was entertaining on Wednesday evening,1
Soups ( tom yum and seafood and mushroom ) are very delicios. Prawn in hot garlic Sauce was very good.,1
"A nice place by the beach, but they could invest in some beach lights. It was difficult to eat in the dark. The food was okei.",1
Nice place with good food,1
Good food and service. Good for a friendly get together. For a good drink,1
I tried their branch in mirissa and it was awesome however this branch in colombo doesnt open the sea side area until 6.30 pm means after sunset which is very disappointing,0
"Beautiful, clean, relaxing place. Food is good. Better to visit in dusk.",1
Food is absolutely great & atmosphere is calm and cozy to hangout with friends or family for hours & hours,1
delicious seafood and cocktails at reasonable prices. very friendly staff.,1
"Hot butter cuttle fish is the best
And the large portion is enough for two people",1
"Absolutely a fantastic place, had dinner on the beach. Cannot stress how awesome this place is.",1
Had lunch at Barracuda Seafood Restaurant. Nice and cosy place. Food and drinks were good.,1
"Nice place by the sea to hang out.
Bring your own liquor. And be careful when crossing the railway tracks.",1
Sweet spot for a beach chill. Their hot butter Cuttlefish is one of the best on offer.,1
Nice food and nice place. Staff is friendly,1
Ideal place for evening hangouts. Peaceful and calm environment. Easy access.,1
Decent place with decent food.. not too pricey either,1
"Food was tasty, people are friendly. I was cheated Rs. 5000 so be Careful when dealing with them",1
Sea front restaurant you can enjoy the sea breeze. Good place for evening friends meet up,1
"Nice ambience, sea side, clean beach, open restaurant, nice food and beverages",1
Good for a reasonable price. Great view of the sea and you can choose to eat on the beach.,1
Great place. Live music. Foods are amazing. Sea breeze😍,1
Nice staff. Good food. The mushrooms tasted as good as cuttle fish.,1
Ask beforehand about their times of alcohol serving to avoid disappointments. Love their hot buttered cuttlefish,1
Good food and good place but inside little bit noisy..,1
"Good food, courteous service and clean wash rooms",0
A good place to hangout with friends for a drink. Food is tasty,1
Seats at the beach was better than inside ambiance. Food was amazing,1
Nice place to meet friends and have a drink. Food is really good.,1
"An amazing atmosphere right on the beautiful beach, Good service and tasty food",0
Best place best service best food.best friendly staf......all are super for everyones❤keep it up guys.good work.,1
Great food. Good ambience. Staff was friendly. Food is bit expensive,1
Nice place for chilling. Tasty food. Good service.,1
Good place to taste sea food. also good place to have a hangout with friends with the lamp light.,1
Great place on beach ... food is good.. no alcoholic drink except local ginger beer,1
Beach side seating arrangement. Lots of seafood options and friendly staff. Cost is high.,1
"The service was a bit late, but it worth of waiting since the food was great specially the battered cuttlefish it was awesome",1
Good place to have lunch with your loved ones..,1
"Beach side restaurant where you can have some sea food dishes as well as other local and foreign dishes.

This place serve liquor as well.",1
Awesome food. One small will be more than enough for 2 adults,1
Food was amazing and best place to hangout. Little bit expensive,1
"Great food, nice place to have a Friday booze!",1
"Good food , but too much taxes and service charge",0
"Nice Chinese restaurant and pub with a beach view, really good garoupa fish is fried over here",1
"Amazing place and very teasty foods and well,service",1
Service is good ! But when it come to the food portion is not enough for the price ! But the location everything is good !,1
Good ambience and Ok food but staff very rudly asks guests to leave by 11.30,0
Good food..less vegetarian Indian options.. Seafood lovers must visit,1
No tables and not to go with ladies and kids all the way as it's bit complicated to visit here,0
"Great food , great ambience . Sea food salad was excellent",1
the service good but the beef with kankung dish was very bad and you only could find kankung,0
Beautiful Location. Nice sea foods. Relaxing area,1
The food is good. They need to improve their customer service skills.,1
Chilled out place to grab a bite. Food is tasty and the price is reasonable. parking is available.,1
Good place to hangout with friends. Corkage free. Yummy hot butter cuttlefish.,1
"As a restaurant food teasty is good, but there are many rules and restrictions.",1
Nice place for take dinner at the beach. Foods and service are great...,1
Very expensive food but foods are standard and tasty u can have different cuisine in one place,1
Food is very delicious and service is good!,1
"Good sea food restaurant, price is reasonable, nice place to relex and eat",1
Great place for a casual dining. You can arrange a table in  near also,1
Good food. Sea view. Family friendly.,1
Stunning place near by the see. Foods and beverages are very good.,1
A really nice place beside the beach for a nice chill session and some good food.,1
"poor service..
late and forgotten orders
they takes ages even to deliver french fries",0
"Hot butter cuttlefish is the dish you should order, good ppace for a dinner out by the sea",1
Charming quite place with beach front. Verity of food available. Worth visiting.,1
You can take your own liquor to this place and they has a huge menu for food...,1
"The senior staff has a ""don't care"" attitude. Food isn't that great but the ambiance is good.",0
Excellent food and service! Appreciate the no cockage policy much!!,1
Had a great experience here. Food and servoce overall great.,1
"Atmospheric location with great view, food was OK for the price. Busy staff",0
WOW. Has to be one of the best restaurants in Sri lanka. I recommend the Lobster.,1
Very nice place for a dinner out,1
Nice place for a chilling out.,1
Good food and little expensive now than previously,1
"busy restaurant on the beach, good food too. casual set-up.",0
It is a wonderful place for having a good enjoyment. there is a sea near to this hotel gives natural feeling while be that hotel,1
"Food is good? except for the rats & cockroaches running around :(
Recently really bad service.",0
Visited for dinner.. nice place and we enjoyed well.,1
Nice place for sea food.,1
Fast service despite too much crowded nice place and good sea view and train passing,1
"NICE PLACE . FRENDLY STAFF !
GOOD QUALITY FOOD !
❤",1
"Foods are okay, prices are bit high . Outlook is amazing with beach front",1
Onc of the  best beach Restaurant,1
Great atmosphere earlier it was price was ok. Now it's price have gone up.,0
Its a lovable place to dine with loved ones and excellent service from staff..,1
Great food. Probably one of the best hot butter cuttle fish in town,1
"Good food, Great location, service need to improve",0
"Great food, friendly staff. The service bit slow.",1
Nice place to have a dinner under candles. Having a backround music makes it romantic.,1
Good food but service kind of not good for me,1
Great food but service charge is high,1
Good food and nice by the beach but this is quite expensive for sri lanka.,1
The food isn't that good. But the cocktail is nice,0
Good beach restaurant and sea food is great and music is defining.,1
"Very good seafood, moderate pricing. Seaside, indoor and balcony dining.",1
Nice place with wide beach. Food is good. Good place to hang out.,1
"Good place to have a drink, songs sung by them are amazing, i would give extra 5 stars for that",1
No liquor served . Jazz player is supper .food  is so so. Friendly staff .,0
Staff as a nicely carrying people I like the place in marine drive,1
Very offensive bar tenders😂. Not a good place for a set of boys 😂✌🏻,0
Looks good...feels good...did enjoyed very much,1
Great food... Nice atmosphere by the sea.. Live Band,1
"Great place
Great food
Can reach easily
Good place for entertainment
Live music",1
Friendly staff and nice place to have gathering and party's.,1
Really good night place to hang out with friends n fair prices.,1
My experience was good. Bywy the foods are very expensive and not worth for the price.,1
Amazing food and superb location.. must visit for Crab lovers,1
Good ambience. Fine place to relax n to hv a meal,1
Good location & view for a dinner-out. Next tot the railway.,1
Nice Calm Place for Any Occasion 👌,1
Great place to spent some weekend evening with your loved ones or friends.,1
Sea food restaurant which provide us the sea food with good music also with the direct beach view.,1
No liquor for locals .don't know much about foods .loacals no welcome at all,0
Amazing environment and great food with good variety,1
"Food and the service is awsmn.. I love the calm and quiet environment, specialy the beach..",1
Good food..byob place..and byomc (bring your own mosquito coils),1
Excellent place to have a dinner. Superb service.,1
It took forever to receive our order and had to speak to 3 to finally have it,0
Great food. Good service.  No hard liquor.,1
Most of the staff behave like we went there to eat for free. 3rd class disgusting staff!!,0
The best food around the corner of the coast! Won't Regret!,1
Superb sea food with good hospitality but no alcohol.,1
"service is good, we were there till 12.00 and they still serve us better ,good place to go",1
"Food is so soz nothing special, took the baked crab not much crab taste mostly filling me too salty.",0
Excellent Food options. Very cool place.,1
Food is ok tasty wise. But bit expensive with the taxes and all.,0
Good sea food,1
Nice place to have a drink ... Good food for a reasonable price,1
👍,1
Inconsiderate and unresponsive staff. It was hard to believe that the Manager held a 25 mnt staff meeting at the start of rush time.,0
Lovely place. Foods are taste,1
Good place but dancing and singing not allowed gor customers.,1
Great place for a seaside get-together with friends.,1
A good place to meet in the evening on the beach. They are providing a high level of service.,1
Good,1
Beautiful beach front restaurant.  Carefull when you cross the railway line,1
"Good ambiance and good food, recommend the place for an evening visit.",0
Top place to spend a Friday with good food and with see breeze..,1
Good Beach side restaurant in dehiwala area for small gathering dinners.,1
pricey  same as normal restaurant only good thing  it is on the beach side  dehiwala  area,0
Nice atmosphere but expensive place. You will never know the amount until the bill comes for you.,0
Good food. Cool view. Beach location.,1
Crowdy sometimes. takes long time to get attention from staff. Food is good.,1
Good ambiance but food isn't good enough,0
Was a really nice place... and the food is awesome. 😋,1
Food & service execlant,1
You can expect some tasty Western style dishes and best view for watching sunsets.,1
"Wonderful experience and kudos to Mr. Beed, Mr.Mathews and team",1
"Great place, good food. Sea breeze can be a disturbance sometimes.",1
Located facing the beach with a senic view at night time .Good value for money,1
Average kind of restaurant in marine drive.  But the food is good though.,0
Good food 👌,1
Superb environment and yummy food  👍,1
Very Tatsty food... But very oily...,1
Nice beach view and gud place to have a evening party...,1
Lovely atmosphere.. Along with Cool traditional music.. blessed...😍,1
Food is not very good. Good place to party though,0
Good place. Good service. Good food and reasonable price,0
Good place to have sea food and relax. Near by beach. Beware of trains..!!,1
A good place to chill with friends near by the sea! Music is loud at times though,1
Good place to have team outing near beach.Foods also tasty,1
Very good place for party or hangouts. Very reasonable price.,1
delicious foods and nice location.. and Quick service.,1
Loved the atmosphere.excellent food.both Chinese and Thai,1
Good place to have drink. take your own bottle,1
"Nice atmosohere for dinnerouts,offers chinese and thai.bspecialuzes in seafiids and sizzlers.",1
Best service & perfect for dinner outings✨,1
Love the place and the vibe.  Sea view and the se breeze makes it worthwhile,1
"Nice atmosphere, great food and drinks...",1
A nice beachfront restaurant ... with amazing sitting arrangements like some green cave feelings !,1
Very tasty variety foods lovely environment,1
Awesome joint for family hangout. Super seafood.,1
Great beachside restaurant. Can sit out on the sand. Lovely,1
I like the atmosphere . Good place to chill with friends,1
Service has gone down and so has food quality. The worst ever.,0
Love the sunset over there.,1
Its not suggested for any body as the service and customer service is below standards. Very rude management and staff. Please do not check in unless you have nowhere to go.,0
Food was good but the portions were small,0
Wonderful place. Very tasty foods,1
Nice place in front see natural environment outdoor restaurant..,1
Placed near the rail way and the beach. Pork curry is awesome!,1
Great food and good ambiance,1
Casual palce for Foods and Cocktails and Bar. Nice for beach parties,0
"Good environment, Good food, Friendly staff.",1
Music was good but way too loud... we couldn't understand each other...,0
Superb place to have evening meeting with your friends.,1
Very good sea food restaurant for casual dinning..,1
Superb place.  Delicious and quality foods,1
One of the best Indonesian style Prawn curries I have had,1
nice ambience! great feeling to sit on the beach and eat....,1
"Great sunset, great place and great food. Absolutely recommended!",1
Really good place to hangout with nice saxophone melody. Good service,1
"Nice place for dining near Sea side, enjoying the sea breeze",1
Good place to relax and have some good food.,1
Horrible cocktails and staff to be trained properly.,0
Nice place to be...it's a very cosy place with tasty food,1
Best beach side hangout  with tasty food and fast service.,1
Should try Hot butter cuttlefish and Hot Butter mushroom. Bit of overpriced food and drinks.,0
Great Seafood... Nice Ambience and BYOB,1
"Nice location, great food and good staff.",1
"Awesome Food, Ideal for a candle light Dinner on beach",1
Nice good food good place to hangout with the old friends,1
Nice ambiance and good food and service.,1
Cool place for small outings. Food is awesome here :),1
very nice food.. and hteat service.. will be back,1
"Superb dine in experience, good food. Perfect ambience",1
"Nice place on the beach, love to had dinne under the වැටකෙයියා trees",0
The best environment.Best service .Best food,1
I like this place. Very nice atmosphere. And music.,1
Good food! Great atmosphere.,1
Very nice sea view ambience and good food,1
I like Hot Butter Cuttle Fish Most ❤️ The side dish,1
Good food.. chilled out spot on the beach,1
Good place and food,1
Used to be the go to place for a friday night. Customer service keeps going down sadly.,0
Nice place to have a dinner near a beach side,1
Best place to visit. It's good for small party.,1
"A nice restaurant at Dehiwala beach,with a good shade with trees.",0
Nice place to spend the evening... superb meals,1
Excellent services! yummy foods! economy price!,1
Great to place to have drinks with quality food...bit expensive place.,1
Great food,1
Great,1
"My favourite place , and excellent service from namal , keep up the good work namal .",1
What to tell? Always great food and friendly service,1
"Good everything is better, foods are very tested  im the technical partner of it",1
Nice place to have beer and snacks in the evening,0
"Great place for get-together
Good Food!",1
One of the worst places i hv been its kinda expensive compaired to wot they offer especially.,0
Good place for sea food items. Friendly staff.,1
Good food. Great potions but a bit of a clumsy table service.,1
Reasonable prices... tasty food.. road parking...,1
Good place to have a late night drink and to have a good meal.,1
Good place. Price is higher medium,1
Yum yum food. Bit pricey but worth a visit.,1
"Good food, nice premises, hygiene needs to be improved",1
"Nice place, cool see breez and delicious food.",1
Ambience was great food wasn’t really worth the money!,0
good place. near beach. food is bit expensive.,0
Excellent,1
"Good food,but shuld have more healty options",1
Good place for outing.,1
🍺 is like water. Food is not good at all. No taste. Poor service.,0
"Great Place, Food was good",1
Good,1
Good vibes only 😏,1
Good food. No liquor. BYOB with no corkage fee.,1
Reasonable place but they don't serve alcohol.,1
"Tasty foods
Can bring alcohol from outside and drink",1
Their food is really good.,1
Great,1
Great atomosphere. Food tasts delicious but a bit expensive.,1
Love this place. My usual spot for get together.,1
Great food and best of all its BYOB!,1
Good food and nice place for Family Dining,1
"Nice Place, good food, but the sand flies......",1
Good service. Variety of options. Would certainly go again,1
Superb service and tasty food with a decent crew,1
"A place to chill out with your friends, be aware of the  lobster it's damn expensive.",1
Portion is bit small for the price. Service and the taste is fine.,1
Poor quality not worth for your money this food better choose another place thanks friends 👍,0
Good food.,1
"A great place, good foods, extraordinary live music.",1
"Exceptional dining experience, ideal for evening functions and events",1
Extremely high price. not worth at all.,0
Quiet natural environment and good foods for better pricing,1
Really nice place. Can get good value for money.,1
Good place for dinner party,1
Food and the ambiance is not as good as it used to be,0
Good food and nice place on the beach,1
Food is not good. But place is nice,0
Excellent and reasonable place to have seafood,1
Good place to hangout. Delicious seafood,1
Nice foods😍 better place for sea food lovers 😍😍,1
"Grate food, amazing view and relaxing atmosphere.....",1
Hot batter cuttlefish!!!! Oh btw they still don't serve alcohol,1
Very beautiful restaurant,1
Great food and awesome atmosphere...,1
Foods are delicious. You cant get quality foods from here.,1
Restaurant with super quality food right in front of Beach,1
"Good seafood but expensive relatively..
Be aware of RAINS & TRAINS.....",1
Good,1
They said we need to spend at least 1500 per person -otherwise we can't sit..,0
Great place.  👍,1
"Good service, Great atmosphere, reasonable prices",1
Best enjoyed place for night food,0
"Good seafood, but drinks have to be brought from outside.",1
Nice place. And food is yummy 😀,1
Good place to have some Chinese and Thai foods.,0
Food qulity is good. Price is also fair.,1
Needs loads of improvement food is not worth for the price service is very poor,0
Nice place to visit for a evening.A memorable one :),1
Good restaurant tasty food & see view,1
"Brilliant atmosphere, good food.",1
Best Sea Food place and their battered mushroom is my favourite,1
Good place to have beach pary,0
"Delicious thai food, good atmosphere, good service",1
Excellent place... but worst service..,1
"Ice cream was elephant house, so yeah awesome",1
Fev place with beach,1
Good food at beachside with chinese and thai menu,0
"I keep going there with mates
.no surprises...always good service",1
No liquor served and food is expensive and no taste,0
Good food and great portion size.,1
Good food and great people 😬🙌👍 awesome Enjoyment,1
love the food at this place an the cool ambiance,1
Ideal place for get together,1
"Prompt and friendly service, decent spread and a relaxing atmosphere.",1
lovely setting with ample space and good food,1
Lovely place. Delicious foods.,1
Good Food.. Great Atmosphere...,1
Great Experience specially at night,1
Has a sandy beach area good food and a band,1
No alcohol licence you can bring your bottle from outside.,0
Nice Beach facing restaurant. Great ambience,1
Nice place! Quick and friendly service and bit expensive..,1
Good,1
"I got fish fried rice with fish curry, that was really good.",1
Horrible food but nice location for evening meetup,0
Nice food,1
Very peaceful calm place with cool sea breeze.,0
"T05 - Must try Thai dish, one of the best I've had",1
"Great ambiance, food and drinks!",1
Great food,1
Service is good,1
Great atmosphere,1
Nice place to chill if it isn't raining,1
Gave us a private area and gave a great service.,1
Food was okay but we our server let us wait long!,0
It's awesome place for get together n to chill.,1
Breezy and Relaxing place to spend your night,1
Lovely place and very tasty food,1
Try the place when u need something off the common list,1
Nice food in a pleasant environment,1
Best place to have seafood dishes in this area.,1
Excellent sea food resturant at the Beach!,1
Great place to have a decent meal,1
Good service and meals are fine,1
Great service with a friendly customer care services. Enjoyed alot.,1
Good food - expensive and they had BYOB !,1
Can't sing a song even at beach arena. Datz unfair.,1
"Worst customer care.....
Need to change ur manager",0
"Location, location, location! Reasonable seafood in a lovely atmosphere on the beach",1
Lovely food.there are gechos at times,1
Their food has always been awesome,1
Lovely place by the sea..,1
Great place to relax.wit tasty foods,1
Nice place not so good food,1
Excellent location and super sea food...,1
Superb Location and good music last Saturday.,1
Good service / food and atmosphere,1
Good service. Delicious foods,1
Good to fun,1
very calm place ..,0
Nice Variety of Seafood. Taste good.,1
excellent food with a beach atmosphere,1
Nice place with great ambience and food.,1
Nice location.  Good service,1
Good for a friday night dinner with friends,1
A lot waiting time. But nice food,1
0% hospitality,0
"Just a food and drinks, don’t go for a party 😁",0
"Wonderful location,foods & friendly staff",1
One of the best place to meetup for a drink.,1
Amazing food but downside is cost,1
Great location and the food was amazing,1
Awesome place with awesome staff and awesome food!,1
Super food. Try there hot butter cuttle fish!,1
Certainly the best batter fried cuttlefish in town!,1
Best beach restaurant in Mt. Lavinia to chill.,1
Nice place and food is really good,1
Scenatic view with delicious food,1
Place to chill in Colombo with nice sea breeze.,1
Great place for relaxed evening meal.,1
Very good place for dinner. See front,0
Great place,1
Perfect sea food dine,1
Nice outdoor sitting with good food options.,1
good location. but not worth for money,0
"Nice place, friendly service",1
"Great service, superb entertainment by Frank",1
Awsome foods really want to go there again,1
Very nice place to gather and have a chill,1
evening you can spend nicely with the roar of sea and wind...,0
Good food for good price,1
Good seefood restaurant ever i saw.,1
Food is great and a bonus that it is a beach restaurant,1
Tasty food. Gets crowded after 7pm,1
"Great food, great place.",1
"Good service, tasty food",1
Takes long time to serve. Have to wait for long time nobody comes to ask what do you want?,0
Had sizzlers. Value for money. Have had better than this.,0
Reasonable price. Tasty food,1
Super food great atmosphere.,1
Good place and Great food,1
Good place to have dinner with the family.,1
Nice food and very relaxing,1
Food is good and usually comes quickly.,1
Amazing sea food and mocktails.,1
Nice place to realxcing and fun for party people,1
Nice place  food is not tasty,0
Not worth for the price...I wont recommend this restaurant,0
Nice and clean. But little expensive than expected.,0
received good service and price is also reasonable,1
Average food. Good ambiance.,0
nice place. food is mediocre,0
Yummy sea foods . . . ❤️,1
Clean and neat compared to other places around.,1
Great place to dine with sea breeze...,1
Good food....good service,1
good place to hangout at nite and reasonable.,1
barracuda seafood. nice place to have a party.,1
Cosy atmosphere and marvelous food.,1
beach and fun. Lovely place at night,1
Excellent food and great service,1
Great round of appetizers. Great environment,1
Nice place to have a beer with friends.,1
Awesome seafood!,1
Nice place to have fun and dine in the evening,1
Great food! Good Service!,1
Tasty foods. Reasonable prices,1
Food is lack of flavour! It should improve,0
Worst service ever experienced.,0
The guy who looks at the cars and helps when parking on the marine drive in front of Barracuda asks for money.,0
Superb service and nice place for hangouts,1
Excellent ambience. Average food.,0
nice ambiance food and service,1
Yummy sea foods with sea dust,1
Best food I had in long time,1
Tli went recently Jan the food is terrible.,0
Very expensive but good quality food,1
"Could recommend Barracuda, if you doesn't mind  the crowd.",1
The battered cuttlefish is a mouthwatering dish here😍❤,1
The food was terrible and the avocado juice was tasteless.,0
It was fine. But not the best experience,0
The best place for night entertainment,1
Service are all good and very good customer service 👍,1
Good place for evening meet up,1
No Indian food there rest thing ok,0
Not do great taste like my previous visits.,0
Wonderful place with great service and excellent food,1
"Good food, good ambiance.",1
Cool place,1
Good food and open to the beach.,1
"Good food, good service and good views",1
Very chilled out,1
Quality of food and service has dropped,0
Good service! Nice view,1
Good food and atmosphere,1
Good meal for average price,1
Great plce to eat sea food 😂,1
I don't like because they have liquor,0
Good place for sea food and see,1
Loved the food and ambiance,1
Good for drinks and food with friends,1
"Besides the dangerous location,a great place for dining",1
Good environment good exotic foods,1
Food and their service is good,1
Great Beach Restaurant. Food is great...,1
Good food. Friendly staff.,1
Very good place for evening hangouts,1
👍😂,1
Good dishes nice environment.,1
Excellent Food,1
"Great place on the beach, mind the train though",1
Stunning environment and great food,1
Great seafood,1
Best place foe seafood,1
try the green and red pork curries !! the best !,1
Food was excellent.,1
Tasty foods with nice beach envirment,1
Resonable prices. Nice surrounding,1
"wanna try good seafood in the town, this is the place",0
"Won't go there again !
Wonderful place ruined by bad service.",0
Great entertaining ..On saturday night.,1
Great food and mocktails.,1
Awesome place to hangout and chill.,1
Good place for hangout and relax.,1
A lovely place to be...,0
Nice location,1
Awesome place. Super Cozy,1
high end restaurant with low price,1
Nice menu of Thai as well...,1
Most delicious Sea food restaurant in Colombo,1
Nice view & great music..!,1
Good food and nice location,1
Tasty foods...,1
Good food and good music,1
tasty food,1
Nice place. A bit expensive though,1
Tasty foods and good service 👌,1
Superb place to dine and drink...,1
Food & service was excellent!,1
nice place,1
Not tasty food. Wast of money,0
im not sure foods are halal,0
Food was good,1
Best service team ever.good luck,1
Best place ever. I really love it,1
Good service. Good food.,1
Good place. Delicious foods,1
Nice location in Colombo for an get together,0
Good service & tasty foods,1
Excellent sea food on the beach,1
It's nice place & good service,1
Tasty food for reasonable price.,1
"Packed area , however it's BYOB / BYOW",1
Great food and atmosphere,1
👍,1
Great ambience for a chill out with friends or family. Quick service and great service.,1
Good place to dine with a view of the sea,1
Long waiting time. Food is destroyed by cooking.,0
Good place for diner 😍❤️,1
Food was too salty that we couldn’t eat,0
Don't visit here unless you are Brave and Stupid,0
Price is high. So it doesn't worth the price,1
"Tasty food, fast service.",1
Free time chill spot,1
excellent place to day out..Party...,1
Nice place but they unfairly,0
Great service and frendly staff manly Neil,1
Good place to hangout with friends.,1
Good for out door meetings👍,1
Nice place,1
Tasty food and good service😆,1
Average place to visit for dinner,0
Tasty dishes with a seaview restaurant,0
Nice place with good food.,1
Yummy food!,1
Prices are ok and tasty.,1
"Nice place, nice food",1
Good & testy food. No liquor.,1
Great sea food,1
Wonderful place for a dine in 👌,1
arrogant staff and discrimination if you are not regulars,0
Seafood Tom-Yum is a must try.,1
Good location with perfect sea view.,1
Excellent lace to enjoy a evening chill,1
"Mediocre mocktails, Decent food.",0
Tastey food and good service,1
Service was poor & took long time to serve,0
Love this place. Good ambiance.,1
Good Food value for money,1
Very good sea foods,1
Never ever go here. Fake and thieves are here,0
excellent. visited several times,1
Good place to chill out with friends.,1
Literally the best restaurant in Sri Lanka,1
Prices not affordable all the times,0
Superb place....... For entertainment.....,1
Fantastic food and music,1
A Great Place To have a drink!!!,1
Well we weren't really happy .,0
Good evening time,1
Great service great food,1
Nice place for nighr party,1
That have private place for parties,0
Awesome place to spend with family friends,1
Awesome place yummy food,1
"Great place to unwind the day!!!
👌👌🤗🤗",1
Love the food and the environment!,1
A great beach restaurant in Colombo,1
Awesome food and location,1
Good ambience..good location,0
Nice place to taste seafood..,1
Loved the ambience and food.,1
"to have mouth watering sea food, this is the place",1
Excellent place for dinner.,1
😍😍😍😍,1
Great place to spend the eve,1
cuttle-fish curry is marvelous,1
"Food was not that great, as it used to be.",0
best butter Cuttle fish fry,1
Nice authentic sea food..,1
Super foods nice service..,1
Good now very busy,1
Good Place. Good ambience.,1
Great place near to beach,1
Expensive but poor quality,0
Good time with friends in weekend,1
Good Place to relax at night,1
Great food indeed,1
Superb,1
Great place to take a beer,1
lovely place to relax and eat,1
Good joint to hang with friends. BYOB.,1
Awesome place and friendly staff..,1
Delicious,1
Good decent restaurant.,1
Excellent place customer care..,1
Service sucks,1
place is okay but nothing more,0
Good place for week ends,1
Good food good service,1
Nice and peaceful place,1
place is nice but service is bad,0
Pricing is too much,0
Awesome location on the beach,1
Nice foof,1
Decent place,1
Nice place to spend evening.,1
Great place for parties....,1
Good food bt expensive,1
Nice place to have chill,1
Great place to have a dinner,1
Nice view,1
Expensive and the area aren't that great..,0
Wooow... good places,1
Has a habit of serving dry chicken,1
Place that good for engaging with colleagues !,1
They kick you out for being human,0
Good food yet expensive,1
Lovely place for a gathering,1
Way too expensive and unfair prices,0
Best place to chill with friends,1
Good food with sea 🌊 breeze,1
Nice place fir dining,1
Some waiters were rude,0
Very good sea food,1
Excellent place for dinner,1
Great seafood selection,1
Good food,1
"Good food, good service. Very nice atmosphere.

Had an office function for 30 people. Good decision to have the function here. Manager Dinesh Perera was very helpful and courteous.

Barracuda restaurant has indoor (ac), outdoor, and beach dining areas.",1
All kind of seafood have,1
Nice food,1
Good food,0
Awesome place for evenings,1
Nice food,0
"Good good, good service.",1
Testing 😌,1
Good for beach party,1
"Food was Good, but there was supervisor his name ""Raj Ma"" that man doesn't know how to talk to customers initially when we enter we just ask about beach side table and he talked like he is paying us to come there tone of his voice like we just did the wrong by coming there (he should decency to talk to customers in more polite way) , then when we take the inside table and another staff member given table for us and again that man came from beach and asking us to change table but we sat there (we were 6 px and table also arrange for 6px and 2nd table is not reserved table)",0
So good,1
One of best restaurant...,1
Good for dinner out..,1
Nice place to eat food,1
Better sea food dining,1
Worth the money spent,1
Nice surrounding for a gathering.,1
Super place to go with your friends,1
Nice place on the beach.,1
Good food,1
I got hangover there 😫,1
Love the signature dish,1
It's awesome ✌️,1
Staff should be kind to guest,0
Very good,1
Good place for get together,0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
